Date,Stock,Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,Close_Lag_1,Close_Lag_3,Close_Lag_7,Close_Lag_14,RSI_14,Bollinger_High,Bollinger_Low,Volatility
2024-12-13,AAPL,247.85748291015625,249.016197294528,245.96955931284188,247.54782582286597,33155300,243.55621496269296,231.3344396434639,243.18353091268867,232.5491979963274,246.61885092340057,246.61884065291167,242.6032573953393,227.80952873867184,74.2615551344512,252.09864956177825,220.97521477319714,3.046637981686132
2024-12-16,AAPL,250.7642822265625,251.1039203968556,247.3780059899919,247.71764416028495,51694800,244.62703793223787,231.74080220391832,244.00791513952436,233.14403902236495,247.54782582286597,247.6876707672576,243.72204013219252,231.2058026888721,74.45472159911779,253.13766836334386,222.0928263673499,3.7259144068637227
2024-12-17,AAPL,253.20159912109372,253.5512208135588,249.50566587259755,249.80533943156328,51356400,245.6529096868905,232.2567693500935,245.06199228353142,233.79742335213743,247.71764416028495,246.61885092340057,242.6432183998472,233.07373841155265,76.76352464664517,254.10981808900607,223.60094908853927,4.045554940961267
2024-12-18,AAPL,247.77757263183597,254.0007260278641,247.46791553993853,251.883059276542,56774100,246.58088987501077,232.8182819871154,246.3021862822606,234.50666397662388,249.80533943156328,247.54782582286597,241.56440918324205,234.21249554010248,78.81561582882739,255.3088516703479,224.91715080064262,6.532810487925559
2024-12-19,AAPL,249.51565551757807,251.72323503929724,246.81862390484892,247.2281772707384,60882300,246.93150358886538,233.2681378032162,246.47054828016564,235.0055468509029,251.883059276542,247.71764416028495,246.61884065291167,234.5521145499528,64.97175112776668,255.47118683513708,226.6966814286443,4.9046111344483165
2024-12-20,AAPL,254.21051025390625,254.71994465608725,245.4201718605057,247.76758181309805,147495300,247.44393993019042,233.67789363381044,246.70637255888062,235.5060188102047,247.2281772707384,249.80533943156328,247.6876707672576,237.00941446483552,65.72309251299859,255.50332453464566,228.5784386161852,9.29977279558156
2024-12-23,AAPL,254.9896545410156,255.36922684225436,253.171646035914,254.49020366493687,40858800,248.73651937835993,234.19176870931483,248.12161457816356,236.25049664764518,247.76758181309805,251.883059276542,246.61885092340057,239.54662188503684,73.38523586688315,256.20494375779487,230.54488688566238,2.197580806340369
2024-12-24,AAPL,257.9164428710937,257.92641115938613,255.0096198916901,255.2094124344067,23234700,249.59557655650943,234.73200181997478,249.41030509748046,236.9939835412437,254.49020366493687,247.2281772707384,247.54782582286597,242.6032573953393,74.05347036762305,257.11469312271026,232.0354984953005,2.916791267696027
2024-12-26,AAPL,258.7355041503906,259.81433504408284,257.3470466563245,257.90642916266114,27237100,250.6174523960498,235.22819084576165,250.9550549275133,237.81407944796595,255.2094124344067,247.76758181309805,247.71764416028495,243.72204013219252,76.44213685501258,258.4723030673405,233.16115762578107,2.4672883877583445
2024-12-27,AAPL,255.30929565429688,258.41589596104086,252.78207543596488,257.54682582842287,42355300,251.710249886552,235.75729938847795,252.15355872767864,238.58791263935643,257.90642916266114,254.49020366493687,249.80533943156328,242.6432183998472,75.44482621324784,259.4456290978459,234.52126462410777,5.633820525075976
2024-12-30,AAPL,251.9230194091797,253.22159473829512,250.47461491371797,251.95298524244893,35557500,252.1507658285103,236.13801168648942,252.11709082127322,239.11203313359533,257.54682582842287,255.2094124344067,251.883059276542,241.56440918324205,61.91315008605682,259.09225104061613,236.61472975058706,2.746979824577153
